random	SNP_n	Enh_n
encode_rsid3268.tsv	239	239
encode_rsid3269.tsv	245	245
encode_rsid3270.tsv	222	222
encode_rsid3271.tsv	238	238
encode_rsid3272.tsv	278	278
encode_rsid3273.tsv	242	241
encode_rsid3274.tsv	249	249
encode_rsid3275.tsv	282	282
encode_rsid3276.tsv	231	231
encode_rsid3277.tsv	250	249
encode_rsid3278.tsv	228	228
encode_rsid3279.tsv	240	239
encode_rsid3280.tsv	217	217
encode_rsid3281.tsv	233	233
encode_rsid3282.tsv	283	283
encode_rsid3283.tsv	272	272
encode_rsid3284.tsv	219	218
encode_rsid3285.tsv	239	239
encode_rsid3286.tsv	221	221
encode_rsid3287.tsv	253	253
encode_rsid3288.tsv	252	252
encode_rsid3289.tsv	270	270
encode_rsid3290.tsv	267	267
encode_rsid3291.tsv	259	259
encode_rsid3292.tsv	237	237
encode_rsid3293.tsv	255	255
encode_rsid3294.tsv	252	252
encode_rsid3295.tsv	247	247
encode_rsid3296.tsv	243	243
encode_rsid3297.tsv	280	280
encode_rsid3298.tsv	261	261
encode_rsid3299.tsv	259	259
encode_rsid3300.tsv	265	265
encode_rsid3301.tsv	263	263
encode_rsid3302.tsv	248	248
encode_rsid3303.tsv	270	269
encode_rsid3304.tsv	243	243
encode_rsid3305.tsv	240	240
encode_rsid3306.tsv	268	268
encode_rsid3307.tsv	256	256
encode_rsid3308.tsv	247	247
encode_rsid3309.tsv	246	246
encode_rsid3310.tsv	257	257
encode_rsid3311.tsv	242	242
encode_rsid3312.tsv	257	257
encode_rsid3313.tsv	238	238
encode_rsid3314.tsv	246	246
encode_rsid3315.tsv	243	243
encode_rsid3316.tsv	225	225
encode_rsid3317.tsv	243	243
encode_rsid3318.tsv	237	237
encode_rsid3319.tsv	242	242
encode_rsid3320.tsv	264	264
encode_rsid3321.tsv	267	267
encode_rsid3322.tsv	242	242
encode_rsid3323.tsv	269	269
encode_rsid3324.tsv	266	266
encode_rsid3325.tsv	255	255
encode_rsid3326.tsv	247	247
encode_rsid3327.tsv	250	250
encode_rsid3328.tsv	239	239
encode_rsid3329.tsv	259	259
encode_rsid3330.tsv	236	236
encode_rsid3331.tsv	227	226
encode_rsid3332.tsv	256	256
encode_rsid3333.tsv	251	251
encode_rsid3334.tsv	242	242
encode_rsid3335.tsv	268	268
encode_rsid3336.tsv	233	233
encode_rsid3337.tsv	256	256
encode_rsid3338.tsv	266	266
encode_rsid3339.tsv	250	250
encode_rsid3340.tsv	253	253
encode_rsid3341.tsv	262	262
encode_rsid3342.tsv	264	264
encode_rsid3343.tsv	263	263
encode_rsid3344.tsv	237	237
encode_rsid3345.tsv	267	267
encode_rsid3346.tsv	242	242
encode_rsid3347.tsv	250	250
encode_rsid3348.tsv	249	249
encode_rsid3349.tsv	242	242
encode_rsid3350.tsv	247	247
encode_rsid3351.tsv	241	241
encode_rsid3352.tsv	260	260
encode_rsid3353.tsv	264	264
encode_rsid3354.tsv	258	258
encode_rsid3355.tsv	244	244
encode_rsid3356.tsv	226	226
encode_rsid3357.tsv	239	239
encode_rsid3358.tsv	255	255
encode_rsid3359.tsv	254	254
encode_rsid3360.tsv	257	257
encode_rsid3361.tsv	244	242
encode_rsid3362.tsv	258	258
encode_rsid3363.tsv	242	242
encode_rsid3364.tsv	265	265
encode_rsid3365.tsv	245	245
encode_rsid3366.tsv	235	235
encode_rsid3367.tsv	262	262
encode_rsid3368.tsv	254	254
encode_rsid3369.tsv	262	262
encode_rsid3370.tsv	260	260
encode_rsid3371.tsv	273	272
encode_rsid3372.tsv	232	232
encode_rsid3373.tsv	260	260
encode_rsid3374.tsv	250	250
encode_rsid3375.tsv	258	258
encode_rsid3376.tsv	266	266
encode_rsid3377.tsv	232	232
encode_rsid3378.tsv	275	275
encode_rsid3379.tsv	223	222
encode_rsid3380.tsv	271	271
encode_rsid3381.tsv	246	246
encode_rsid3382.tsv	265	265
encode_rsid3383.tsv	260	260
encode_rsid3384.tsv	248	248
encode_rsid3385.tsv	249	249
encode_rsid3386.tsv	261	261
encode_rsid3387.tsv	222	222
encode_rsid3388.tsv	249	248
encode_rsid3389.tsv	233	233
encode_rsid3390.tsv	239	239
encode_rsid3391.tsv	285	284
encode_rsid3392.tsv	261	261
encode_rsid3393.tsv	265	265
encode_rsid3394.tsv	230	230
encode_rsid3395.tsv	263	263
encode_rsid3396.tsv	281	281
encode_rsid3397.tsv	258	258
encode_rsid3398.tsv	242	242
encode_rsid3399.tsv	255	254
encode_rsid3400.tsv	279	279
encode_rsid3401.tsv	250	250
encode_rsid3402.tsv	282	282
encode_rsid3403.tsv	233	232
encode_rsid3404.tsv	276	276
encode_rsid3405.tsv	258	258
encode_rsid3406.tsv	231	231
encode_rsid3407.tsv	258	258
encode_rsid3408.tsv	255	255
encode_rsid3409.tsv	257	257
encode_rsid3410.tsv	238	238
encode_rsid3411.tsv	252	252
encode_rsid3412.tsv	289	289
encode_rsid3413.tsv	271	271
encode_rsid3414.tsv	283	283
encode_rsid3415.tsv	251	251
encode_rsid3416.tsv	254	254
encode_rsid3417.tsv	231	231
encode_rsid3418.tsv	265	265
encode_rsid3419.tsv	276	276
encode_rsid3420.tsv	263	263
encode_rsid3421.tsv	233	233
encode_rsid3422.tsv	249	249
encode_rsid3423.tsv	232	232
encode_rsid3424.tsv	255	255
encode_rsid3425.tsv	249	249
encode_rsid3426.tsv	261	261
encode_rsid3427.tsv	266	266
encode_rsid3428.tsv	263	263
encode_rsid3429.tsv	262	262
encode_rsid3430.tsv	227	227
encode_rsid3431.tsv	231	231
encode_rsid3432.tsv	247	247
encode_rsid3433.tsv	236	236
encode_rsid3434.tsv	242	242
encode_rsid3435.tsv	269	269
encode_rsid3436.tsv	232	232
encode_rsid3437.tsv	262	262
encode_rsid3438.tsv	238	238
encode_rsid3439.tsv	258	258
encode_rsid3440.tsv	255	255
encode_rsid3441.tsv	253	253
encode_rsid3442.tsv	248	248
encode_rsid3443.tsv	240	240
encode_rsid3444.tsv	249	249
encode_rsid3445.tsv	266	266
encode_rsid3446.tsv	278	278
encode_rsid3447.tsv	252	252
encode_rsid3448.tsv	271	270
encode_rsid3449.tsv	243	243
encode_rsid3450.tsv	257	257
encode_rsid3451.tsv	247	247
encode_rsid3452.tsv	244	244
encode_rsid3453.tsv	252	252
encode_rsid3454.tsv	249	249
encode_rsid3455.tsv	246	246
encode_rsid3456.tsv	264	264
encode_rsid3457.tsv	256	256
encode_rsid3458.tsv	238	238
encode_rsid3459.tsv	256	256
encode_rsid3460.tsv	256	256
encode_rsid3461.tsv	250	250
encode_rsid3462.tsv	259	259
encode_rsid3463.tsv	252	252
encode_rsid3464.tsv	245	245
encode_rsid3465.tsv	266	266
encode_rsid3466.tsv	244	244
encode_rsid3467.tsv	203	203
encode_rsid3468.tsv	250	250
encode_rsid3469.tsv	239	239
encode_rsid3470.tsv	232	232
encode_rsid3471.tsv	293	293
encode_rsid3472.tsv	267	267
encode_rsid3473.tsv	240	240
encode_rsid3474.tsv	267	267
encode_rsid3475.tsv	254	254
encode_rsid3476.tsv	219	219
encode_rsid3477.tsv	243	243
encode_rsid3478.tsv	241	241
encode_rsid3479.tsv	278	278
encode_rsid3480.tsv	228	228
encode_rsid3481.tsv	255	254
encode_rsid3482.tsv	240	240
encode_rsid3483.tsv	251	251
encode_rsid3484.tsv	235	234
encode_rsid3485.tsv	278	278
encode_rsid3486.tsv	239	239
encode_rsid3487.tsv	268	268
encode_rsid3488.tsv	258	258
encode_rsid3489.tsv	247	247
encode_rsid3490.tsv	244	244
encode_rsid3491.tsv	258	258
encode_rsid3492.tsv	231	231
encode_rsid3493.tsv	231	231
encode_rsid3494.tsv	240	240
encode_rsid3495.tsv	214	214
encode_rsid3496.tsv	240	240
encode_rsid3497.tsv	212	212
encode_rsid3498.tsv	250	250
encode_rsid3499.tsv	213	213
encode_rsid3500.tsv	236	236
encode_rsid3501.tsv	257	257
encode_rsid3502.tsv	245	245
encode_rsid3503.tsv	267	266
encode_rsid3504.tsv	240	240
encode_rsid3505.tsv	291	291
encode_rsid3506.tsv	274	274
encode_rsid3507.tsv	270	270
encode_rsid3508.tsv	267	267
encode_rsid3509.tsv	272	272
encode_rsid3510.tsv	261	261
encode_rsid3511.tsv	248	248
encode_rsid3512.tsv	248	248
encode_rsid3513.tsv	244	244
encode_rsid3514.tsv	259	259
encode_rsid3515.tsv	262	262
encode_rsid3516.tsv	266	266
encode_rsid3517.tsv	268	267
encode_rsid3518.tsv	233	233
encode_rsid3519.tsv	273	273
encode_rsid3520.tsv	277	276
encode_rsid3521.tsv	233	233
encode_rsid3522.tsv	256	256
encode_rsid3523.tsv	241	241
encode_rsid3524.tsv	262	262
encode_rsid3525.tsv	245	245
encode_rsid3526.tsv	243	243
encode_rsid3527.tsv	237	237
encode_rsid3528.tsv	247	247
encode_rsid3529.tsv	254	254
encode_rsid3530.tsv	245	245
encode_rsid3531.tsv	271	271
encode_rsid3532.tsv	241	241
encode_rsid3533.tsv	260	260
encode_rsid3534.tsv	207	207
encode_rsid3535.tsv	277	277
encode_rsid3536.tsv	251	251
encode_rsid3537.tsv	250	250
encode_rsid3538.tsv	238	238
encode_rsid3539.tsv	252	252
encode_rsid3540.tsv	246	246
encode_rsid3541.tsv	243	243
encode_rsid3542.tsv	251	251
encode_rsid3543.tsv	250	250
encode_rsid3544.tsv	262	261
encode_rsid3545.tsv	277	277
encode_rsid3546.tsv	265	265
encode_rsid3547.tsv	252	252
encode_rsid3548.tsv	252	252
encode_rsid3549.tsv	265	264
encode_rsid3550.tsv	276	276
encode_rsid3551.tsv	222	222
encode_rsid3552.tsv	260	260
encode_rsid3553.tsv	286	286
encode_rsid3554.tsv	242	242
encode_rsid3555.tsv	255	255
encode_rsid3556.tsv	258	257
encode_rsid3557.tsv	240	240
encode_rsid3558.tsv	276	276
encode_rsid3559.tsv	265	265
encode_rsid3560.tsv	234	234
encode_rsid3561.tsv	226	226
encode_rsid3562.tsv	243	243
encode_rsid3563.tsv	263	263
encode_rsid3564.tsv	262	262
encode_rsid3565.tsv	249	248
encode_rsid3566.tsv	268	268
encode_rsid3567.tsv	223	223
encode_rsid3568.tsv	257	257
encode_rsid3569.tsv	279	279
encode_rsid3570.tsv	244	244
encode_rsid3571.tsv	244	244
encode_rsid3572.tsv	230	230
encode_rsid3573.tsv	261	261
encode_rsid3574.tsv	253	253
encode_rsid3575.tsv	247	247
encode_rsid3576.tsv	286	286
encode_rsid3577.tsv	247	247
encode_rsid3578.tsv	237	237
encode_rsid3579.tsv	234	234
encode_rsid3580.tsv	246	246
encode_rsid3581.tsv	260	260
encode_rsid3582.tsv	275	275
encode_rsid3583.tsv	251	251
encode_rsid3584.tsv	265	265
encode_rsid3585.tsv	258	258
encode_rsid3586.tsv	230	230
encode_rsid3587.tsv	254	254
encode_rsid3588.tsv	278	278
encode_rsid3589.tsv	260	260
encode_rsid3590.tsv	214	214
encode_rsid3591.tsv	263	263
encode_rsid3592.tsv	268	268
encode_rsid3593.tsv	275	275
encode_rsid3594.tsv	297	297
encode_rsid3595.tsv	245	245
encode_rsid3596.tsv	239	239
encode_rsid3597.tsv	274	274
encode_rsid3598.tsv	239	239
encode_rsid3599.tsv	239	238
encode_rsid3600.tsv	264	264
encode_rsid3601.tsv	254	254
encode_rsid3602.tsv	232	232
encode_rsid3603.tsv	253	252
encode_rsid3604.tsv	262	262
encode_rsid3605.tsv	237	237
encode_rsid3606.tsv	242	241
encode_rsid3607.tsv	258	258
encode_rsid3608.tsv	248	248
encode_rsid3609.tsv	270	270
encode_rsid3610.tsv	262	262
encode_rsid3611.tsv	248	248
encode_rsid3612.tsv	250	250
encode_rsid3613.tsv	238	238
encode_rsid3614.tsv	261	261
encode_rsid3615.tsv	258	258
encode_rsid3616.tsv	261	261
encode_rsid3617.tsv	287	287
encode_rsid3618.tsv	265	265
encode_rsid3619.tsv	239	239
encode_rsid3620.tsv	242	242
encode_rsid3621.tsv	274	274
encode_rsid3622.tsv	255	255
encode_rsid3623.tsv	265	265
encode_rsid3624.tsv	283	283
encode_rsid3625.tsv	231	231
encode_rsid3626.tsv	273	273
encode_rsid3627.tsv	263	263
encode_rsid3628.tsv	243	243
encode_rsid3629.tsv	263	263
encode_rsid3630.tsv	231	231
encode_rsid3631.tsv	225	225
encode_rsid3632.tsv	267	267
encode_rsid3633.tsv	238	238
encode_rsid3634.tsv	254	254
encode_rsid3635.tsv	242	242
encode_rsid3636.tsv	253	253
encode_rsid3637.tsv	233	233
encode_rsid3638.tsv	284	284
encode_rsid3639.tsv	260	260
encode_rsid3640.tsv	236	236
encode_rsid3641.tsv	270	270
encode_rsid3642.tsv	258	258
encode_rsid3643.tsv	245	245
encode_rsid3644.tsv	252	252
encode_rsid3645.tsv	263	263
encode_rsid3646.tsv	258	258
encode_rsid3647.tsv	269	269
encode_rsid3648.tsv	254	254
encode_rsid3649.tsv	287	286
encode_rsid3650.tsv	245	245
encode_rsid3651.tsv	220	219
encode_rsid3652.tsv	254	254
encode_rsid3653.tsv	238	238
encode_rsid3654.tsv	273	273
encode_rsid3655.tsv	226	226
encode_rsid3656.tsv	278	278
encode_rsid3657.tsv	239	239
encode_rsid3658.tsv	255	255
encode_rsid3659.tsv	269	269
encode_rsid3660.tsv	245	245
encode_rsid3661.tsv	246	246
encode_rsid3662.tsv	277	277
encode_rsid3663.tsv	241	241
encode_rsid3664.tsv	230	230
encode_rsid3665.tsv	275	275
encode_rsid3666.tsv	248	248
encode_rsid3667.tsv	276	276
encode_rsid3668.tsv	261	261
encode_rsid3669.tsv	234	234
encode_rsid3670.tsv	218	218
encode_rsid3671.tsv	281	281
encode_rsid3672.tsv	246	246
encode_rsid3673.tsv	246	246
encode_rsid3674.tsv	240	240
encode_rsid3675.tsv	270	270
encode_rsid3676.tsv	220	220
encode_rsid3677.tsv	214	214
encode_rsid3678.tsv	251	251
encode_rsid3679.tsv	261	261
encode_rsid3680.tsv	243	243
encode_rsid3681.tsv	246	245
encode_rsid3682.tsv	243	243
encode_rsid3683.tsv	234	234
encode_rsid3684.tsv	269	269
encode_rsid3685.tsv	245	245
encode_rsid3686.tsv	263	263
encode_rsid3687.tsv	278	277
encode_rsid3688.tsv	263	262
encode_rsid3689.tsv	274	274
encode_rsid3690.tsv	262	262
encode_rsid3691.tsv	252	251
encode_rsid3692.tsv	248	248
encode_rsid3693.tsv	269	269
encode_rsid3694.tsv	245	244
encode_rsid3695.tsv	254	254
encode_rsid3696.tsv	261	261
encode_rsid3697.tsv	261	261
encode_rsid3698.tsv	239	239
encode_rsid3699.tsv	276	275
encode_rsid3700.tsv	252	251
encode_rsid3701.tsv	260	260
encode_rsid3702.tsv	251	251
encode_rsid3703.tsv	243	243
encode_rsid3704.tsv	277	277
encode_rsid3705.tsv	260	260
encode_rsid3706.tsv	255	255
encode_rsid3707.tsv	266	266
encode_rsid3708.tsv	250	250
encode_rsid3709.tsv	278	278
encode_rsid3710.tsv	254	254
encode_rsid3711.tsv	243	243
encode_rsid3712.tsv	270	270
encode_rsid3713.tsv	258	258
encode_rsid3714.tsv	249	249
encode_rsid3715.tsv	258	258
encode_rsid3716.tsv	243	243
encode_rsid3717.tsv	243	243
encode_rsid3718.tsv	238	238
encode_rsid3719.tsv	260	260
encode_rsid3720.tsv	256	256
encode_rsid3721.tsv	248	248
encode_rsid3722.tsv	253	253
encode_rsid3723.tsv	263	263
encode_rsid3724.tsv	232	232
encode_rsid3725.tsv	233	233
encode_rsid3726.tsv	223	223
encode_rsid3727.tsv	251	251
encode_rsid3728.tsv	253	253
encode_rsid3729.tsv	262	262
encode_rsid3730.tsv	260	260
encode_rsid3731.tsv	254	254
encode_rsid3732.tsv	284	284
encode_rsid3733.tsv	276	276
encode_rsid3734.tsv	245	245
encode_rsid3735.tsv	259	259
encode_rsid3736.tsv	278	278
encode_rsid3737.tsv	241	241
encode_rsid3738.tsv	245	245
encode_rsid3739.tsv	260	259
encode_rsid3740.tsv	243	243
encode_rsid3741.tsv	250	250
encode_rsid3742.tsv	243	243
encode_rsid3743.tsv	249	249
encode_rsid3744.tsv	233	233
encode_rsid3745.tsv	245	245
encode_rsid3746.tsv	239	239
encode_rsid3747.tsv	273	273
encode_rsid3748.tsv	256	256
encode_rsid3749.tsv	262	262
encode_rsid3750.tsv	221	221
encode_rsid3751.tsv	244	244
encode_rsid3752.tsv	269	269
encode_rsid3753.tsv	285	285
encode_rsid3754.tsv	230	230
encode_rsid3755.tsv	268	268
encode_rsid3756.tsv	237	237
encode_rsid3757.tsv	247	247
encode_rsid3758.tsv	249	249
encode_rsid3759.tsv	260	260
encode_rsid3760.tsv	266	266
encode_rsid3761.tsv	279	279
encode_rsid3762.tsv	231	231
encode_rsid3763.tsv	238	238
encode_rsid3764.tsv	256	256
encode_rsid3765.tsv	252	252
encode_rsid3766.tsv	258	258
encode_rsid3767.tsv	256	256
encode_rsid3768.tsv	251	251
encode_rsid3769.tsv	247	247
encode_rsid3770.tsv	260	260
encode_rsid3771.tsv	233	233
encode_rsid3772.tsv	256	255
encode_rsid3773.tsv	260	260
encode_rsid3774.tsv	240	240
encode_rsid3775.tsv	244	244
encode_rsid3776.tsv	243	243
encode_rsid3777.tsv	229	229
encode_rsid3778.tsv	242	242
encode_rsid3779.tsv	223	223
encode_rsid3780.tsv	255	255
encode_rsid3781.tsv	261	261
encode_rsid3782.tsv	229	229
encode_rsid3783.tsv	234	234
encode_rsid3784.tsv	253	253
encode_rsid3785.tsv	235	235
encode_rsid3786.tsv	232	232
encode_rsid3787.tsv	257	257
encode_rsid3788.tsv	255	255
encode_rsid3789.tsv	251	251
encode_rsid3790.tsv	238	238
encode_rsid3791.tsv	252	252
encode_rsid3792.tsv	280	279
encode_rsid3793.tsv	233	233
encode_rsid3794.tsv	266	266
encode_rsid3795.tsv	268	268
encode_rsid3796.tsv	257	256
encode_rsid3797.tsv	274	273
encode_rsid3798.tsv	255	255
encode_rsid3799.tsv	270	270
encode_rsid3800.tsv	258	258
encode_rsid3801.tsv	246	246
encode_rsid3802.tsv	242	242
encode_rsid3803.tsv	228	228
encode_rsid3804.tsv	251	251
encode_rsid3805.tsv	258	258
encode_rsid3806.tsv	261	261
encode_rsid3807.tsv	242	242
encode_rsid3808.tsv	246	244
encode_rsid3809.tsv	250	250
encode_rsid3810.tsv	246	246
encode_rsid3811.tsv	219	219
encode_rsid3812.tsv	261	261
encode_rsid3813.tsv	243	243
encode_rsid3814.tsv	251	251
encode_rsid3815.tsv	259	259
encode_rsid3816.tsv	265	265
encode_rsid3817.tsv	254	254
encode_rsid3818.tsv	256	256
encode_rsid3819.tsv	252	252
encode_rsid3820.tsv	271	271
encode_rsid3821.tsv	268	268
encode_rsid3822.tsv	238	238
encode_rsid3823.tsv	230	230
encode_rsid3824.tsv	270	270
encode_rsid3825.tsv	238	238
encode_rsid3826.tsv	245	245
encode_rsid3827.tsv	253	253
encode_rsid3828.tsv	248	248
encode_rsid3829.tsv	267	267
encode_rsid3830.tsv	241	241
encode_rsid3831.tsv	229	229
encode_rsid3832.tsv	252	252
encode_rsid3833.tsv	239	238
encode_rsid3834.tsv	263	263
encode_rsid3835.tsv	245	245
encode_rsid3836.tsv	269	269
encode_rsid3837.tsv	240	240
encode_rsid3838.tsv	295	295
encode_rsid3839.tsv	245	245
encode_rsid3840.tsv	262	262
encode_rsid3841.tsv	254	254
encode_rsid3842.tsv	232	232
encode_rsid3843.tsv	251	251
encode_rsid3844.tsv	261	261
encode_rsid3845.tsv	256	256
encode_rsid3846.tsv	280	279
encode_rsid3847.tsv	255	255
encode_rsid3848.tsv	260	260
encode_rsid3849.tsv	235	235
encode_rsid3850.tsv	260	260
encode_rsid3851.tsv	236	236
encode_rsid3852.tsv	229	228
encode_rsid3853.tsv	237	237
encode_rsid3854.tsv	252	252
encode_rsid3855.tsv	235	235
encode_rsid3856.tsv	256	255
encode_rsid3857.tsv	250	250
encode_rsid3858.tsv	263	263
encode_rsid3859.tsv	259	259
encode_rsid3860.tsv	275	275
encode_rsid3861.tsv	257	257
encode_rsid3862.tsv	226	226
encode_rsid3863.tsv	242	242
encode_rsid3864.tsv	243	243
encode_rsid3865.tsv	244	244
encode_rsid3866.tsv	252	252
encode_rsid3867.tsv	221	219
encode_rsid3868.tsv	238	238
encode_rsid3869.tsv	256	256
encode_rsid3870.tsv	216	216
encode_rsid3871.tsv	248	248
encode_rsid3872.tsv	247	247
encode_rsid3873.tsv	252	252
encode_rsid3874.tsv	253	253
encode_rsid3875.tsv	253	253
encode_rsid3876.tsv	275	275
encode_rsid3877.tsv	248	248
encode_rsid3878.tsv	234	234
encode_rsid3879.tsv	256	256
encode_rsid3880.tsv	247	247
encode_rsid3881.tsv	232	232
encode_rsid3882.tsv	242	242
encode_rsid3883.tsv	225	225
encode_rsid3884.tsv	243	243
encode_rsid3885.tsv	269	269
encode_rsid3886.tsv	228	228
encode_rsid3887.tsv	249	248
encode_rsid3888.tsv	262	262
encode_rsid3889.tsv	246	245
encode_rsid3890.tsv	250	250
encode_rsid3891.tsv	285	285
encode_rsid3892.tsv	258	257
encode_rsid3893.tsv	253	253
encode_rsid3894.tsv	242	242
encode_rsid3895.tsv	255	255
encode_rsid3896.tsv	236	236
encode_rsid3897.tsv	274	274
encode_rsid3898.tsv	259	259
encode_rsid3899.tsv	244	244
encode_rsid3900.tsv	235	235
encode_rsid3901.tsv	239	239
encode_rsid3902.tsv	248	248
encode_rsid3903.tsv	254	254
encode_rsid3904.tsv	259	258
encode_rsid3905.tsv	256	256
encode_rsid3906.tsv	238	238
encode_rsid3907.tsv	273	273
encode_rsid3908.tsv	229	229
encode_rsid3909.tsv	247	247
encode_rsid3910.tsv	238	238
encode_rsid3911.tsv	244	244
encode_rsid3912.tsv	251	251
encode_rsid3913.tsv	245	245
encode_rsid3914.tsv	228	228
encode_rsid3915.tsv	284	284
encode_rsid3916.tsv	278	278
encode_rsid3917.tsv	254	254
encode_rsid3918.tsv	241	240
encode_rsid3919.tsv	235	235
encode_rsid3920.tsv	253	253
encode_rsid3921.tsv	239	238
encode_rsid3922.tsv	272	272
encode_rsid3923.tsv	237	237
encode_rsid3924.tsv	225	225
encode_rsid3925.tsv	259	259
encode_rsid3926.tsv	240	240
encode_rsid3927.tsv	235	235
encode_rsid3928.tsv	241	241
encode_rsid3929.tsv	237	237
encode_rsid3930.tsv	266	266
encode_rsid3931.tsv	253	253
encode_rsid3932.tsv	243	242
encode_rsid3933.tsv	241	241
encode_rsid3934.tsv	262	262
encode_rsid3935.tsv	244	244
encode_rsid3936.tsv	254	254
encode_rsid3937.tsv	250	250
encode_rsid3938.tsv	239	239
encode_rsid3939.tsv	271	271
encode_rsid3940.tsv	217	217
encode_rsid3941.tsv	257	257
encode_rsid3942.tsv	247	247
encode_rsid3943.tsv	245	245
encode_rsid3944.tsv	221	221
encode_rsid3945.tsv	278	278
encode_rsid3946.tsv	262	262
encode_rsid3947.tsv	236	236
encode_rsid3948.tsv	220	220
encode_rsid3949.tsv	241	241
encode_rsid3950.tsv	248	248
encode_rsid3951.tsv	235	235
encode_rsid3952.tsv	256	256
encode_rsid3953.tsv	242	242
encode_rsid3954.tsv	259	258
encode_rsid3955.tsv	287	287
encode_rsid3956.tsv	238	238
encode_rsid3957.tsv	251	251
encode_rsid3958.tsv	259	259
encode_rsid3959.tsv	233	233
encode_rsid3960.tsv	232	232
encode_rsid3961.tsv	246	246
encode_rsid3962.tsv	246	246
encode_rsid3963.tsv	232	232
encode_rsid3964.tsv	258	258
encode_rsid3965.tsv	254	254
encode_rsid3966.tsv	280	280
encode_rsid3967.tsv	233	233
encode_rsid3968.tsv	247	247
encode_rsid3969.tsv	243	243
encode_rsid3970.tsv	242	242
encode_rsid3971.tsv	244	244
encode_rsid3972.tsv	259	259
encode_rsid3973.tsv	262	261
encode_rsid3974.tsv	237	237
encode_rsid3975.tsv	250	250
encode_rsid3976.tsv	257	257
encode_rsid3977.tsv	245	245
encode_rsid3978.tsv	242	242
encode_rsid3979.tsv	251	251
encode_rsid3980.tsv	238	238
encode_rsid3981.tsv	251	251
encode_rsid3982.tsv	263	263
encode_rsid3983.tsv	236	236
encode_rsid3984.tsv	232	232
encode_rsid3985.tsv	236	236
encode_rsid3986.tsv	250	250
encode_rsid3987.tsv	238	238
encode_rsid3988.tsv	260	260
encode_rsid3989.tsv	251	251
encode_rsid3990.tsv	243	243
encode_rsid3991.tsv	239	239
encode_rsid3992.tsv	239	239
encode_rsid3993.tsv	253	253
encode_rsid3994.tsv	238	238
encode_rsid3995.tsv	259	259
encode_rsid3996.tsv	264	264
encode_rsid3997.tsv	245	245
encode_rsid3998.tsv	227	227
encode_rsid3999.tsv	256	256
encode_rsid4000.tsv	248	248
encode_rsid4001.tsv	279	279
encode_rsid4002.tsv	241	241
encode_rsid4003.tsv	240	240
encode_rsid4004.tsv	236	236
encode_rsid4005.tsv	243	243
encode_rsid4006.tsv	246	246
encode_rsid4007.tsv	263	263
encode_rsid4008.tsv	241	241
encode_rsid4009.tsv	265	265
encode_rsid4010.tsv	244	244
encode_rsid4011.tsv	256	256
encode_rsid4012.tsv	275	275
encode_rsid4013.tsv	242	242
encode_rsid4014.tsv	249	249
encode_rsid4015.tsv	282	282
encode_rsid4016.tsv	239	239
encode_rsid4017.tsv	255	255
encode_rsid4018.tsv	261	261
encode_rsid4019.tsv	261	261
encode_rsid4020.tsv	254	254
encode_rsid4021.tsv	244	244
encode_rsid4022.tsv	250	250
encode_rsid4023.tsv	238	238
encode_rsid4024.tsv	245	245
encode_rsid4025.tsv	245	245
encode_rsid4026.tsv	231	231
encode_rsid4027.tsv	253	253
encode_rsid4028.tsv	245	245
encode_rsid4029.tsv	264	264
encode_rsid4030.tsv	246	246
encode_rsid4031.tsv	251	251
encode_rsid4032.tsv	258	258
encode_rsid4033.tsv	245	244
encode_rsid4034.tsv	241	241
encode_rsid4035.tsv	249	249
encode_rsid4036.tsv	280	280
encode_rsid4037.tsv	223	223
encode_rsid4038.tsv	244	243
encode_rsid4039.tsv	259	258
encode_rsid4040.tsv	249	249
encode_rsid4041.tsv	245	245
encode_rsid4042.tsv	254	254
encode_rsid4043.tsv	262	262
encode_rsid4044.tsv	270	270
encode_rsid4045.tsv	230	230
encode_rsid4046.tsv	248	248
encode_rsid4047.tsv	249	249
encode_rsid4048.tsv	259	259
encode_rsid4049.tsv	272	272
encode_rsid4050.tsv	248	248
encode_rsid4051.tsv	235	235
encode_rsid4052.tsv	236	236
encode_rsid4053.tsv	240	240
