random	SNP_n	Enh_n
roadmap_rsid774.tsv	457	457
roadmap_rsid775.tsv	389	389
roadmap_rsid776.tsv	423	423
roadmap_rsid777.tsv	429	428
roadmap_rsid778.tsv	421	421
roadmap_rsid779.tsv	470	470
roadmap_rsid780.tsv	420	419
roadmap_rsid781.tsv	445	444
roadmap_rsid782.tsv	437	437
roadmap_rsid783.tsv	416	416
roadmap_rsid784.tsv	453	453
roadmap_rsid785.tsv	444	444
roadmap_rsid786.tsv	415	415
roadmap_rsid787.tsv	448	448
roadmap_rsid788.tsv	417	416
roadmap_rsid789.tsv	462	462
roadmap_rsid790.tsv	435	435
roadmap_rsid791.tsv	437	435
roadmap_rsid792.tsv	443	442
roadmap_rsid793.tsv	448	447
roadmap_rsid794.tsv	464	463
roadmap_rsid795.tsv	440	439
roadmap_rsid796.tsv	426	425
roadmap_rsid797.tsv	423	423
roadmap_rsid798.tsv	463	463
roadmap_rsid799.tsv	454	451
roadmap_rsid800.tsv	451	451
roadmap_rsid801.tsv	426	426
roadmap_rsid802.tsv	419	419
roadmap_rsid803.tsv	404	404
roadmap_rsid804.tsv	423	423
roadmap_rsid805.tsv	457	457
roadmap_rsid806.tsv	453	453
roadmap_rsid807.tsv	440	440
roadmap_rsid808.tsv	453	453
roadmap_rsid809.tsv	450	450
roadmap_rsid810.tsv	422	419
roadmap_rsid811.tsv	472	472
roadmap_rsid812.tsv	429	427
roadmap_rsid813.tsv	426	425
roadmap_rsid814.tsv	449	449
roadmap_rsid815.tsv	413	414
roadmap_rsid816.tsv	429	429
roadmap_rsid817.tsv	437	436
roadmap_rsid818.tsv	436	436
roadmap_rsid819.tsv	474	474
roadmap_rsid820.tsv	444	442
roadmap_rsid821.tsv	422	421
roadmap_rsid822.tsv	418	415
roadmap_rsid823.tsv	444	442
roadmap_rsid824.tsv	442	441
roadmap_rsid825.tsv	406	405
roadmap_rsid826.tsv	431	430
roadmap_rsid827.tsv	440	440
roadmap_rsid828.tsv	416	416
roadmap_rsid829.tsv	430	430
roadmap_rsid830.tsv	431	431
roadmap_rsid831.tsv	413	413
roadmap_rsid832.tsv	445	445
roadmap_rsid833.tsv	433	431
roadmap_rsid834.tsv	445	445
roadmap_rsid835.tsv	419	419
roadmap_rsid836.tsv	457	457
roadmap_rsid837.tsv	436	435
roadmap_rsid838.tsv	447	447
roadmap_rsid839.tsv	443	442
roadmap_rsid840.tsv	455	454
roadmap_rsid841.tsv	453	452
roadmap_rsid842.tsv	447	446
roadmap_rsid843.tsv	434	433
roadmap_rsid844.tsv	458	456
roadmap_rsid845.tsv	417	417
roadmap_rsid846.tsv	466	466
roadmap_rsid847.tsv	416	416
roadmap_rsid848.tsv	444	442
roadmap_rsid849.tsv	394	394
roadmap_rsid850.tsv	434	434
roadmap_rsid851.tsv	421	421
roadmap_rsid852.tsv	454	453
roadmap_rsid853.tsv	478	477
roadmap_rsid854.tsv	465	465
roadmap_rsid855.tsv	412	412
roadmap_rsid856.tsv	448	447
roadmap_rsid857.tsv	438	438
roadmap_rsid858.tsv	450	448
roadmap_rsid859.tsv	448	448
roadmap_rsid860.tsv	439	439
roadmap_rsid861.tsv	421	420
roadmap_rsid862.tsv	421	418
roadmap_rsid863.tsv	441	440
roadmap_rsid864.tsv	429	429
roadmap_rsid865.tsv	449	449
roadmap_rsid866.tsv	443	443
roadmap_rsid867.tsv	396	396
roadmap_rsid868.tsv	422	421
roadmap_rsid869.tsv	436	436
roadmap_rsid870.tsv	420	420
roadmap_rsid871.tsv	412	412
roadmap_rsid872.tsv	455	453
roadmap_rsid873.tsv	459	459
roadmap_rsid874.tsv	451	450
roadmap_rsid875.tsv	409	409
roadmap_rsid876.tsv	428	426
roadmap_rsid877.tsv	440	439
roadmap_rsid878.tsv	438	438
roadmap_rsid879.tsv	418	418
roadmap_rsid880.tsv	468	467
roadmap_rsid881.tsv	407	407
roadmap_rsid882.tsv	441	441
roadmap_rsid883.tsv	458	458
roadmap_rsid884.tsv	434	434
roadmap_rsid885.tsv	446	446
roadmap_rsid886.tsv	461	459
roadmap_rsid887.tsv	411	411
roadmap_rsid888.tsv	414	413
roadmap_rsid889.tsv	420	420
roadmap_rsid890.tsv	414	414
roadmap_rsid891.tsv	444	444
roadmap_rsid892.tsv	438	438
roadmap_rsid893.tsv	374	374
roadmap_rsid894.tsv	461	461
roadmap_rsid895.tsv	458	458
roadmap_rsid896.tsv	430	429
roadmap_rsid897.tsv	468	469
roadmap_rsid898.tsv	454	453
roadmap_rsid899.tsv	458	458
roadmap_rsid900.tsv	455	452
roadmap_rsid901.tsv	428	427
roadmap_rsid902.tsv	444	442
roadmap_rsid903.tsv	438	438
roadmap_rsid904.tsv	433	432
roadmap_rsid905.tsv	446	445
roadmap_rsid906.tsv	425	425
roadmap_rsid907.tsv	423	423
roadmap_rsid908.tsv	450	450
roadmap_rsid909.tsv	418	418
roadmap_rsid910.tsv	431	431
roadmap_rsid911.tsv	432	432
roadmap_rsid912.tsv	470	468
roadmap_rsid913.tsv	394	394
roadmap_rsid914.tsv	445	445
roadmap_rsid915.tsv	411	410
roadmap_rsid916.tsv	448	445
roadmap_rsid917.tsv	450	450
roadmap_rsid918.tsv	435	435
roadmap_rsid919.tsv	422	421
roadmap_rsid920.tsv	427	427
roadmap_rsid921.tsv	450	450
roadmap_rsid922.tsv	450	449
roadmap_rsid923.tsv	453	452
roadmap_rsid924.tsv	432	431
roadmap_rsid925.tsv	406	406
roadmap_rsid926.tsv	427	426
roadmap_rsid927.tsv	422	422
roadmap_rsid928.tsv	414	414
roadmap_rsid929.tsv	448	445
roadmap_rsid930.tsv	456	455
roadmap_rsid931.tsv	446	445
roadmap_rsid932.tsv	412	412
roadmap_rsid933.tsv	449	448
roadmap_rsid934.tsv	426	424
roadmap_rsid935.tsv	407	407
roadmap_rsid936.tsv	449	448
roadmap_rsid937.tsv	467	465
roadmap_rsid938.tsv	488	487
roadmap_rsid939.tsv	468	468
roadmap_rsid940.tsv	438	437
roadmap_rsid941.tsv	447	446
roadmap_rsid942.tsv	441	441
roadmap_rsid943.tsv	442	442
roadmap_rsid944.tsv	412	412
roadmap_rsid945.tsv	444	443
roadmap_rsid946.tsv	466	464
roadmap_rsid947.tsv	432	432
roadmap_rsid948.tsv	425	424
roadmap_rsid949.tsv	414	414
roadmap_rsid950.tsv	434	433
roadmap_rsid951.tsv	429	428
roadmap_rsid952.tsv	428	428
roadmap_rsid953.tsv	452	452
roadmap_rsid954.tsv	441	440
roadmap_rsid955.tsv	398	398
roadmap_rsid956.tsv	438	437
roadmap_rsid957.tsv	407	406
roadmap_rsid958.tsv	439	438
roadmap_rsid959.tsv	453	452
roadmap_rsid960.tsv	434	434
roadmap_rsid961.tsv	459	459
roadmap_rsid962.tsv	444	444
roadmap_rsid963.tsv	410	410
roadmap_rsid964.tsv	424	424
roadmap_rsid965.tsv	425	425
roadmap_rsid966.tsv	436	436
roadmap_rsid967.tsv	437	435
roadmap_rsid968.tsv	491	490
roadmap_rsid969.tsv	419	419
roadmap_rsid970.tsv	416	415
roadmap_rsid971.tsv	450	449
roadmap_rsid972.tsv	402	402
roadmap_rsid973.tsv	461	460
roadmap_rsid974.tsv	459	459
roadmap_rsid975.tsv	417	416
roadmap_rsid976.tsv	412	412
roadmap_rsid977.tsv	449	449
roadmap_rsid978.tsv	423	422
roadmap_rsid979.tsv	423	422
roadmap_rsid980.tsv	433	432
roadmap_rsid981.tsv	457	455
roadmap_rsid982.tsv	427	427
roadmap_rsid983.tsv	448	446
roadmap_rsid984.tsv	402	402
roadmap_rsid985.tsv	463	462
roadmap_rsid986.tsv	455	454
roadmap_rsid987.tsv	436	432
roadmap_rsid988.tsv	423	422
roadmap_rsid989.tsv	463	462
roadmap_rsid990.tsv	411	410
roadmap_rsid991.tsv	449	449
roadmap_rsid992.tsv	501	499
roadmap_rsid993.tsv	436	436
roadmap_rsid994.tsv	450	449
roadmap_rsid995.tsv	400	399
roadmap_rsid996.tsv	457	456
roadmap_rsid997.tsv	424	424
roadmap_rsid998.tsv	456	456
roadmap_rsid999.tsv	442	442
roadmap_rsid1000.tsv	440	439
roadmap_rsid1001.tsv	451	451
roadmap_rsid1002.tsv	414	413
roadmap_rsid1003.tsv	429	429
roadmap_rsid1004.tsv	399	399
roadmap_rsid1005.tsv	446	444
roadmap_rsid1006.tsv	461	461
roadmap_rsid1007.tsv	448	448
roadmap_rsid1008.tsv	419	419
roadmap_rsid1009.tsv	460	459
roadmap_rsid1010.tsv	421	421
roadmap_rsid1011.tsv	426	425
roadmap_rsid1012.tsv	458	458
roadmap_rsid1013.tsv	465	464
roadmap_rsid1014.tsv	409	408
roadmap_rsid1015.tsv	443	443
roadmap_rsid1016.tsv	407	407
roadmap_rsid1017.tsv	456	456
roadmap_rsid1018.tsv	409	409
roadmap_rsid1019.tsv	433	431
roadmap_rsid1020.tsv	438	438
roadmap_rsid1021.tsv	431	431
roadmap_rsid1022.tsv	473	471
roadmap_rsid1023.tsv	435	434
roadmap_rsid1024.tsv	445	445
roadmap_rsid1025.tsv	434	434
roadmap_rsid1026.tsv	423	423
roadmap_rsid1027.tsv	437	437
roadmap_rsid1028.tsv	450	449
roadmap_rsid1029.tsv	445	443
roadmap_rsid1030.tsv	417	415
roadmap_rsid1031.tsv	443	443
roadmap_rsid1032.tsv	394	394
roadmap_rsid1033.tsv	436	434
roadmap_rsid1034.tsv	457	457
roadmap_rsid1035.tsv	431	431
roadmap_rsid1036.tsv	444	443
roadmap_rsid1037.tsv	446	445
roadmap_rsid1038.tsv	423	423
roadmap_rsid1039.tsv	430	430
roadmap_rsid1040.tsv	414	413
roadmap_rsid1041.tsv	437	437
roadmap_rsid1042.tsv	422	422
roadmap_rsid1043.tsv	446	443
roadmap_rsid1044.tsv	402	401
roadmap_rsid1045.tsv	449	448
roadmap_rsid1046.tsv	427	426
roadmap_rsid1047.tsv	448	447
roadmap_rsid1048.tsv	439	437
roadmap_rsid1049.tsv	451	450
roadmap_rsid1050.tsv	462	462
roadmap_rsid1051.tsv	455	455
roadmap_rsid1052.tsv	419	419
roadmap_rsid1053.tsv	412	412
roadmap_rsid1054.tsv	436	435
roadmap_rsid1055.tsv	414	413
roadmap_rsid1056.tsv	445	445
roadmap_rsid1057.tsv	430	430
roadmap_rsid1058.tsv	418	417
roadmap_rsid1059.tsv	410	409
roadmap_rsid1060.tsv	414	413
roadmap_rsid1061.tsv	432	431
roadmap_rsid1062.tsv	411	411
roadmap_rsid1063.tsv	427	427
roadmap_rsid1064.tsv	418	418
roadmap_rsid1065.tsv	425	425
roadmap_rsid1066.tsv	409	408
roadmap_rsid1067.tsv	445	444
roadmap_rsid1068.tsv	433	433
roadmap_rsid1069.tsv	404	404
roadmap_rsid1070.tsv	449	447
roadmap_rsid1071.tsv	420	419
roadmap_rsid1072.tsv	416	416
roadmap_rsid1073.tsv	428	428
roadmap_rsid1074.tsv	408	407
roadmap_rsid1075.tsv	456	456
roadmap_rsid1076.tsv	430	430
roadmap_rsid1077.tsv	406	406
roadmap_rsid1078.tsv	459	459
roadmap_rsid1079.tsv	457	457
roadmap_rsid1080.tsv	406	406
roadmap_rsid1081.tsv	425	423
roadmap_rsid1082.tsv	433	430
roadmap_rsid1083.tsv	444	442
roadmap_rsid1084.tsv	448	447
roadmap_rsid1085.tsv	449	449
roadmap_rsid1086.tsv	445	445
roadmap_rsid1087.tsv	432	431
roadmap_rsid1088.tsv	433	433
roadmap_rsid1089.tsv	426	426
roadmap_rsid1090.tsv	451	449
roadmap_rsid1091.tsv	431	430
roadmap_rsid1092.tsv	442	442
roadmap_rsid1093.tsv	444	441
roadmap_rsid1094.tsv	422	421
roadmap_rsid1095.tsv	455	454
roadmap_rsid1096.tsv	456	456
roadmap_rsid1097.tsv	450	449
roadmap_rsid1098.tsv	440	438
roadmap_rsid1099.tsv	479	479
roadmap_rsid1100.tsv	435	434
roadmap_rsid1101.tsv	433	431
roadmap_rsid1102.tsv	439	439
roadmap_rsid1103.tsv	451	451
roadmap_rsid1104.tsv	400	400
roadmap_rsid1105.tsv	413	411
roadmap_rsid1106.tsv	440	440
roadmap_rsid1107.tsv	454	452
roadmap_rsid1108.tsv	420	420
roadmap_rsid1109.tsv	449	449
roadmap_rsid1110.tsv	452	451
roadmap_rsid1111.tsv	399	399
roadmap_rsid1112.tsv	439	439
roadmap_rsid1113.tsv	434	433
roadmap_rsid1114.tsv	435	435
roadmap_rsid1115.tsv	421	420
roadmap_rsid1116.tsv	418	417
roadmap_rsid1117.tsv	442	442
roadmap_rsid1118.tsv	424	425
roadmap_rsid1119.tsv	437	437
roadmap_rsid1120.tsv	447	447
roadmap_rsid1121.tsv	459	459
roadmap_rsid1122.tsv	394	394
roadmap_rsid1123.tsv	412	410
roadmap_rsid1124.tsv	473	472
roadmap_rsid1125.tsv	452	450
roadmap_rsid1126.tsv	442	440
roadmap_rsid1127.tsv	411	411
roadmap_rsid1128.tsv	427	427
roadmap_rsid1129.tsv	413	410
roadmap_rsid1130.tsv	440	439
roadmap_rsid1131.tsv	449	448
roadmap_rsid1132.tsv	435	435
roadmap_rsid1133.tsv	447	446
roadmap_rsid1134.tsv	439	439
roadmap_rsid1135.tsv	434	432
roadmap_rsid1136.tsv	445	445
roadmap_rsid1137.tsv	444	444
roadmap_rsid1138.tsv	431	430
roadmap_rsid1139.tsv	445	445
roadmap_rsid1140.tsv	449	449
roadmap_rsid1141.tsv	438	437
roadmap_rsid1142.tsv	441	441
roadmap_rsid1143.tsv	471	470
roadmap_rsid1144.tsv	452	451
roadmap_rsid1145.tsv	448	446
roadmap_rsid1146.tsv	444	443
roadmap_rsid1147.tsv	417	415
roadmap_rsid1148.tsv	449	447
roadmap_rsid1149.tsv	415	415
roadmap_rsid1150.tsv	431	431
roadmap_rsid1151.tsv	443	443
roadmap_rsid1152.tsv	425	423
roadmap_rsid1153.tsv	415	414
roadmap_rsid1154.tsv	458	455
roadmap_rsid1155.tsv	458	456
roadmap_rsid1156.tsv	432	432
roadmap_rsid1157.tsv	401	401
roadmap_rsid1158.tsv	439	439
roadmap_rsid1159.tsv	430	429
roadmap_rsid1160.tsv	436	436
roadmap_rsid1161.tsv	432	432
roadmap_rsid1162.tsv	413	413
roadmap_rsid1163.tsv	471	471
roadmap_rsid1164.tsv	438	437
roadmap_rsid1165.tsv	433	433
roadmap_rsid1166.tsv	411	411
roadmap_rsid1167.tsv	415	415
roadmap_rsid1168.tsv	476	475
roadmap_rsid1169.tsv	424	424
roadmap_rsid1170.tsv	457	457
roadmap_rsid1171.tsv	473	472
roadmap_rsid1172.tsv	450	450
roadmap_rsid1173.tsv	409	409
roadmap_rsid1174.tsv	429	428
roadmap_rsid1175.tsv	483	483
roadmap_rsid1176.tsv	439	439
roadmap_rsid1177.tsv	439	438
roadmap_rsid1178.tsv	443	442
roadmap_rsid1179.tsv	432	431
roadmap_rsid1180.tsv	434	431
roadmap_rsid1181.tsv	452	452
roadmap_rsid1182.tsv	425	425
roadmap_rsid1183.tsv	434	433
roadmap_rsid1184.tsv	429	428
roadmap_rsid1185.tsv	429	427
roadmap_rsid1186.tsv	434	434
roadmap_rsid1187.tsv	441	440
roadmap_rsid1188.tsv	458	458
roadmap_rsid1189.tsv	425	424
roadmap_rsid1190.tsv	428	428
roadmap_rsid1191.tsv	413	412
roadmap_rsid1192.tsv	443	443
roadmap_rsid1193.tsv	448	447
roadmap_rsid1194.tsv	441	439
roadmap_rsid1195.tsv	429	428
roadmap_rsid1196.tsv	426	424
roadmap_rsid1197.tsv	436	436
roadmap_rsid1198.tsv	434	433
roadmap_rsid1199.tsv	454	454
roadmap_rsid1200.tsv	465	466
roadmap_rsid1201.tsv	411	411
roadmap_rsid1202.tsv	443	443
roadmap_rsid1203.tsv	442	441
roadmap_rsid1204.tsv	432	432
roadmap_rsid1205.tsv	441	440
roadmap_rsid1206.tsv	423	423
roadmap_rsid1207.tsv	449	449
roadmap_rsid1208.tsv	432	432
roadmap_rsid1209.tsv	441	441
roadmap_rsid1210.tsv	433	433
roadmap_rsid1211.tsv	452	453
roadmap_rsid1212.tsv	419	417
roadmap_rsid1213.tsv	429	429
roadmap_rsid1214.tsv	424	424
roadmap_rsid1215.tsv	444	444
roadmap_rsid1216.tsv	430	429
roadmap_rsid1217.tsv	436	435
roadmap_rsid1218.tsv	441	441
roadmap_rsid1219.tsv	391	389
roadmap_rsid1220.tsv	419	418
roadmap_rsid1221.tsv	394	394
roadmap_rsid1222.tsv	429	428
roadmap_rsid1223.tsv	445	445
roadmap_rsid1224.tsv	457	456
roadmap_rsid1225.tsv	452	452
roadmap_rsid1226.tsv	448	447
roadmap_rsid1227.tsv	419	418
roadmap_rsid1228.tsv	419	418
roadmap_rsid1229.tsv	446	444
roadmap_rsid1230.tsv	423	423
roadmap_rsid1231.tsv	452	449
roadmap_rsid1232.tsv	426	426
roadmap_rsid1233.tsv	436	436
roadmap_rsid1234.tsv	420	419
roadmap_rsid1235.tsv	453	453
roadmap_rsid1236.tsv	446	446
roadmap_rsid1237.tsv	435	435
roadmap_rsid1238.tsv	461	460
roadmap_rsid1239.tsv	414	414
roadmap_rsid1240.tsv	427	426
roadmap_rsid1241.tsv	430	430
roadmap_rsid1242.tsv	449	448
roadmap_rsid1243.tsv	475	474
roadmap_rsid1244.tsv	464	463
roadmap_rsid1245.tsv	420	420
roadmap_rsid1246.tsv	446	445
roadmap_rsid1247.tsv	440	438
roadmap_rsid1248.tsv	444	443
roadmap_rsid1249.tsv	411	411
roadmap_rsid1250.tsv	435	435
roadmap_rsid1251.tsv	444	444
roadmap_rsid1252.tsv	421	421
roadmap_rsid1253.tsv	427	427
roadmap_rsid1254.tsv	432	432
roadmap_rsid1255.tsv	427	427
roadmap_rsid1256.tsv	452	450
roadmap_rsid1257.tsv	414	414
roadmap_rsid1258.tsv	429	429
roadmap_rsid1259.tsv	437	435
roadmap_rsid1260.tsv	404	403
roadmap_rsid1261.tsv	392	392
roadmap_rsid1262.tsv	448	446
roadmap_rsid1263.tsv	474	472
roadmap_rsid1264.tsv	436	436
roadmap_rsid1265.tsv	427	427
roadmap_rsid1266.tsv	431	431
roadmap_rsid1267.tsv	446	445
roadmap_rsid1268.tsv	425	425
roadmap_rsid1269.tsv	472	472
roadmap_rsid1270.tsv	452	450
roadmap_rsid1271.tsv	438	437
roadmap_rsid1272.tsv	426	424
roadmap_rsid1273.tsv	471	469
roadmap_rsid1274.tsv	500	499
roadmap_rsid1275.tsv	445	445
roadmap_rsid1276.tsv	409	408
roadmap_rsid1277.tsv	469	467
roadmap_rsid1278.tsv	419	419
roadmap_rsid1279.tsv	429	429
roadmap_rsid1280.tsv	438	438
roadmap_rsid1281.tsv	440	438
roadmap_rsid1282.tsv	448	448
roadmap_rsid1283.tsv	434	433
roadmap_rsid1284.tsv	381	381
roadmap_rsid1285.tsv	433	433
roadmap_rsid1286.tsv	432	431
roadmap_rsid1287.tsv	401	400
roadmap_rsid1288.tsv	402	402
roadmap_rsid1289.tsv	472	470
roadmap_rsid1290.tsv	403	403
roadmap_rsid1291.tsv	442	442
roadmap_rsid1292.tsv	436	435
roadmap_rsid1293.tsv	419	419
roadmap_rsid1294.tsv	418	418
roadmap_rsid1295.tsv	436	434
roadmap_rsid1296.tsv	446	445
roadmap_rsid1297.tsv	441	441
roadmap_rsid1298.tsv	438	438
roadmap_rsid1299.tsv	431	430
roadmap_rsid1300.tsv	431	431
roadmap_rsid1301.tsv	440	440
roadmap_rsid1302.tsv	446	445
roadmap_rsid1303.tsv	432	432
roadmap_rsid1304.tsv	444	444
roadmap_rsid1305.tsv	438	438
roadmap_rsid1306.tsv	454	454
roadmap_rsid1307.tsv	441	440
roadmap_rsid1308.tsv	431	430
roadmap_rsid1309.tsv	423	423
roadmap_rsid1310.tsv	421	421
roadmap_rsid1311.tsv	411	411
roadmap_rsid1312.tsv	442	440
roadmap_rsid1313.tsv	428	427
roadmap_rsid1314.tsv	426	425
roadmap_rsid1315.tsv	443	443
roadmap_rsid1316.tsv	439	439
roadmap_rsid1317.tsv	443	442
roadmap_rsid1318.tsv	433	432
roadmap_rsid1319.tsv	446	444
roadmap_rsid1320.tsv	420	420
roadmap_rsid1321.tsv	454	454
roadmap_rsid1322.tsv	419	417
roadmap_rsid1323.tsv	433	433
roadmap_rsid1324.tsv	441	441
roadmap_rsid1325.tsv	394	394
roadmap_rsid1326.tsv	444	444
roadmap_rsid1327.tsv	455	455
roadmap_rsid1328.tsv	436	436
roadmap_rsid1329.tsv	470	470
roadmap_rsid1330.tsv	441	441
roadmap_rsid1331.tsv	430	428
roadmap_rsid1332.tsv	448	448
roadmap_rsid1333.tsv	447	444
roadmap_rsid1334.tsv	472	472
roadmap_rsid1335.tsv	449	447
roadmap_rsid1336.tsv	438	436
roadmap_rsid1337.tsv	410	410
roadmap_rsid1338.tsv	408	408
roadmap_rsid1339.tsv	439	439
roadmap_rsid1340.tsv	456	455
roadmap_rsid1341.tsv	461	461
roadmap_rsid1342.tsv	430	430
roadmap_rsid1343.tsv	426	426
roadmap_rsid1344.tsv	445	444
roadmap_rsid1345.tsv	433	433
roadmap_rsid1346.tsv	424	424
roadmap_rsid1347.tsv	421	420
roadmap_rsid1348.tsv	448	447
roadmap_rsid1349.tsv	467	466
roadmap_rsid1350.tsv	427	427
roadmap_rsid1351.tsv	409	406
roadmap_rsid1352.tsv	432	431
roadmap_rsid1353.tsv	450	450
roadmap_rsid1354.tsv	438	438
roadmap_rsid1355.tsv	407	405
roadmap_rsid1356.tsv	431	429
roadmap_rsid1357.tsv	431	431
roadmap_rsid1358.tsv	435	435
roadmap_rsid1359.tsv	454	454
roadmap_rsid1360.tsv	407	407
roadmap_rsid1361.tsv	414	414
roadmap_rsid1362.tsv	450	450
roadmap_rsid1363.tsv	437	437
roadmap_rsid1364.tsv	436	436
roadmap_rsid1365.tsv	466	464
roadmap_rsid1366.tsv	441	441
roadmap_rsid1367.tsv	384	383
roadmap_rsid1368.tsv	475	474
roadmap_rsid1369.tsv	459	459
roadmap_rsid1370.tsv	418	418
roadmap_rsid1371.tsv	418	418
roadmap_rsid1372.tsv	422	420
roadmap_rsid1373.tsv	418	418
roadmap_rsid1374.tsv	400	400
roadmap_rsid1375.tsv	426	426
roadmap_rsid1376.tsv	415	414
roadmap_rsid1377.tsv	459	458
roadmap_rsid1378.tsv	451	451
roadmap_rsid1379.tsv	467	467
roadmap_rsid1380.tsv	417	416
roadmap_rsid1381.tsv	460	458
roadmap_rsid1382.tsv	466	466
roadmap_rsid1383.tsv	450	450
roadmap_rsid1384.tsv	434	434
roadmap_rsid1385.tsv	443	443
roadmap_rsid1386.tsv	487	487
roadmap_rsid1387.tsv	427	426
roadmap_rsid1388.tsv	401	401
roadmap_rsid1389.tsv	420	418
roadmap_rsid1390.tsv	431	430
roadmap_rsid1391.tsv	463	463
roadmap_rsid1392.tsv	403	402
roadmap_rsid1393.tsv	435	434
roadmap_rsid1394.tsv	426	426
roadmap_rsid1395.tsv	404	404
roadmap_rsid1396.tsv	418	417
roadmap_rsid1397.tsv	425	424
roadmap_rsid1398.tsv	444	443
roadmap_rsid1399.tsv	430	429
roadmap_rsid1400.tsv	430	429
roadmap_rsid1401.tsv	417	417
roadmap_rsid1402.tsv	431	431
roadmap_rsid1403.tsv	443	443
roadmap_rsid1404.tsv	443	443
roadmap_rsid1405.tsv	405	405
roadmap_rsid1406.tsv	398	397
roadmap_rsid1407.tsv	432	432
roadmap_rsid1408.tsv	416	416
roadmap_rsid1409.tsv	449	448
roadmap_rsid1410.tsv	443	442
roadmap_rsid1411.tsv	462	462
roadmap_rsid1412.tsv	422	422
roadmap_rsid1413.tsv	437	436
roadmap_rsid1414.tsv	424	424
roadmap_rsid1415.tsv	428	428
roadmap_rsid1416.tsv	446	446
roadmap_rsid1417.tsv	470	470
roadmap_rsid1418.tsv	424	423
roadmap_rsid1419.tsv	411	410
roadmap_rsid1420.tsv	457	456
roadmap_rsid1421.tsv	488	488
roadmap_rsid1422.tsv	435	434
roadmap_rsid1423.tsv	420	419
roadmap_rsid1424.tsv	431	431
roadmap_rsid1425.tsv	439	439
roadmap_rsid1426.tsv	421	421
roadmap_rsid1427.tsv	459	459
roadmap_rsid1428.tsv	470	468
roadmap_rsid1429.tsv	443	442
roadmap_rsid1430.tsv	426	426
roadmap_rsid1431.tsv	428	428
roadmap_rsid1432.tsv	412	411
roadmap_rsid1433.tsv	464	462
roadmap_rsid1434.tsv	421	419
roadmap_rsid1435.tsv	433	432
roadmap_rsid1436.tsv	439	438
roadmap_rsid1437.tsv	434	434
roadmap_rsid1438.tsv	446	445
roadmap_rsid1439.tsv	439	438
roadmap_rsid1440.tsv	419	418
roadmap_rsid1441.tsv	430	428
roadmap_rsid1442.tsv	423	423
roadmap_rsid1443.tsv	436	436
roadmap_rsid1444.tsv	428	428
roadmap_rsid1445.tsv	402	402
roadmap_rsid1446.tsv	448	448
roadmap_rsid1447.tsv	411	410
roadmap_rsid1448.tsv	444	445
roadmap_rsid1449.tsv	426	426
roadmap_rsid1450.tsv	446	446
roadmap_rsid1451.tsv	460	459
roadmap_rsid1452.tsv	423	422
roadmap_rsid1453.tsv	451	451
roadmap_rsid1454.tsv	423	423
roadmap_rsid1455.tsv	445	445
roadmap_rsid1456.tsv	423	423
roadmap_rsid1457.tsv	405	405
roadmap_rsid1458.tsv	444	444
roadmap_rsid1459.tsv	461	460
roadmap_rsid1460.tsv	462	458
roadmap_rsid1461.tsv	446	446
roadmap_rsid1462.tsv	466	466
roadmap_rsid1463.tsv	426	426
roadmap_rsid1464.tsv	427	427
roadmap_rsid1465.tsv	416	416
roadmap_rsid1466.tsv	408	408
roadmap_rsid1467.tsv	438	436
roadmap_rsid1468.tsv	467	466
roadmap_rsid1469.tsv	445	445
roadmap_rsid1470.tsv	429	429
roadmap_rsid1471.tsv	422	419
roadmap_rsid1472.tsv	420	418
roadmap_rsid1473.tsv	449	449
roadmap_rsid1474.tsv	421	421
roadmap_rsid1475.tsv	422	421
roadmap_rsid1476.tsv	423	423
roadmap_rsid1477.tsv	428	427
roadmap_rsid1478.tsv	458	458
roadmap_rsid1479.tsv	438	438
roadmap_rsid1480.tsv	441	441
roadmap_rsid1481.tsv	446	446
roadmap_rsid1482.tsv	457	456
roadmap_rsid1483.tsv	449	449
roadmap_rsid1484.tsv	430	429
roadmap_rsid1485.tsv	449	449
roadmap_rsid1486.tsv	439	439
roadmap_rsid1487.tsv	419	419
roadmap_rsid1488.tsv	425	425
roadmap_rsid1489.tsv	428	426
roadmap_rsid1490.tsv	426	425
roadmap_rsid1491.tsv	416	415
roadmap_rsid1492.tsv	433	432
roadmap_rsid1493.tsv	453	451
roadmap_rsid1494.tsv	415	414
roadmap_rsid1495.tsv	461	461
roadmap_rsid1496.tsv	444	444
roadmap_rsid1497.tsv	456	456
roadmap_rsid1498.tsv	419	419
roadmap_rsid1499.tsv	452	451
roadmap_rsid1500.tsv	438	438
roadmap_rsid1501.tsv	455	455
roadmap_rsid1502.tsv	443	442
roadmap_rsid1503.tsv	412	411
roadmap_rsid1504.tsv	438	436
roadmap_rsid1505.tsv	412	412
roadmap_rsid1506.tsv	421	419
roadmap_rsid1507.tsv	441	440
roadmap_rsid1508.tsv	438	437
roadmap_rsid1509.tsv	458	457
roadmap_rsid1510.tsv	442	440
roadmap_rsid1511.tsv	433	431
roadmap_rsid1512.tsv	445	445
roadmap_rsid1513.tsv	434	434
roadmap_rsid1514.tsv	418	416
roadmap_rsid1515.tsv	434	433
roadmap_rsid1516.tsv	478	478
roadmap_rsid1517.tsv	455	455
roadmap_rsid1518.tsv	450	448
roadmap_rsid1519.tsv	433	431
roadmap_rsid1520.tsv	435	435
roadmap_rsid1521.tsv	443	442
